RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
95845,89149,Nevada,1192,219700,223500,219900,227400,222100,216100,196500,191200,190200,186900,183300,167900,171500,154700,149100,133800,135500,135700,133200,127500,124300,124400,130100,132900,138100,135e3,133700,131900,132100,133500,124900,123700,119200,124600,125100,125400,122100,117400,114600,110800,108600,107700,104e3,107200,102100,109e3,114500,120900,123300,152900,156800,156100,129600,144500,146800,144400,133200,137800,141600,148700,153200,156100,158e3,170300,174700,177500,167800,170100,173e3,179200,178200,178e3,171900,176200,181200,181800,182900,179100,184200,178500,177500,175e3,184200,183900,193800,188800,190200,189800,190800,192900,199400,207100,215500,212800,211500,206200,200100,201700,203e3,208300,223200,227300,223e3,212100,207700,209500,213100,225400,234800,237900,236500,233900,232600,234200,229400,227800,227900,238500,253500,260600,280200,272900,274600,265400,272400,
97784,94578,California,1193,379100,367900,337100,342100,329e3,305700,293100,300200,315800,304500,279700,282300,273200,249700,229e3,227300,271900,263400,262300,252500,254200,276e3,264200,280100,259400,260100,265600,273e3,278e3,272400,275900,256100,241200,248300,246600,238100,217200,241400,238200,240400,223400,232100,239e3,262600,262600,252200,238500,234900,231200,231200,235e3,252300,287900,293100,311600,293900,322200,303500,272500,259400,278800,320700,340300,348600,350900,350900,354400,356500,364700,365900,382900,385200,395300,396800,401900,402e3,399400,389600,403500,413600,432e3,441900,453e3,459600,455500,452900,444e3,438700,430100,447600,452800,472400,479200,493500,479800,496700,512500,515400,503900,496300,512100,519500,520700,515700,486500,480900,481e3,509700,506700,513100,519900,548700,582500,593500,591400,589100,608800,619500,637200,645700,638100,608700,605100,615700,652e3,
99096,97128,Oregon,1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216e3,212200,215500,217100,213100,215e3,206300,210100,203500,203200,204e3,200200,234e3,240300,246500,230700,228800,229100,236200,237900,241200,233200,244100,245400,267500,258200,259200,241e3,254200,252700,254300,247700,268800,278700,281400,272700,272300,280200,281100,282300,279800,288600,289e3,291700,297200,300800,308300,303300,319100,320300,309800,303100,306700,318e3
91313,76210,Texas,1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194100,204400,208300,210200,199e3,197700,198700,201100,2e5,198300,200200,214900,211800,223700,224700,232900,223300,220200,226400,230700,223200,221100,224300,231200,234600,237900,241300,236500,238400,239e3,244400,242100,243300,243500,246500,251800,255400,259400,252800,257800,255500,262100,259500,261300
66645,20814,Maryland,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604900,527100,527800,529500,581e3,585800,603100,596400,592900,677400,703600,745300,635700,591e3,532900,581600,580200,616500,592200,605400,593200,671200,734400,759500,705900,637700,599300,610500,613300,606800,611600,644300,669500,638100,643800,655300,683e3,667600,647e3,643600,664300,695100,682700,657900,639e3,721100,713200,654300,592800,558500,631500,640300,693600,709e3,716400,705100,735200,753500,761200,712200,680700,722200,748e3,745400,747100,739300,730300,641400,623700,635400,710800,731400,724300,698100,719700,698300,662500,619300,642800,690500,695200,763800,822900,826100,748700,691800,714e3,725100,696500,631900,635800,645400,
70288,29063,South Carolina,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155100,146800,159700,153700,165300,163300,164e3,151500,147e3,136300,136500,136500,145100,148100,157600,164700,174e3,174700,164600,154400,155400,155900,156200,151800,157800,164700,173400,
78917,48035,Michigan,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56800,6e4,57500,59900,61500,64900,67300,64500,67900,65700,69900,71800,78e3,79600,85100,79300,79100,73600,79600,86500,90400,103100,101500,99300,88500,80200,74200,72e3,81800,92500,95400,85e3,82800,83200,94600,96e3,92400,90500,91700,101500,105e3,104400,98700,99700,98800,105600,108700,114900,115100,123200,128e3,116e3,115500,119800,136400,129100,121e3,120400,122200,129e3,122300,126600,129400,131700,128400,121400,122100,
81188,53066,Wisconsin,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257e3,247200,253900,246100,242900,258e3,257200,259600,234100,240300,241200,295400,267300,270100,226600,247e3,250100,244700,258600,261800,264600,252900,245900,271200,273e3,272900,255800,258200,262600,263500,263e3,264500,28e4,289900,282200,264900,253200,262500,266500,276600,269500,275200,273400,274200,276600,275900,297800,300200,308900,295600,282e3,285800,294100,289600,283900,266200,265e3,266100,263400,308600,305900,321300,292200,296800,304200,310700,
95800,89104,Nevada,1200,224900,190200,172e3,157e3,152600,146800,135300,128600,114400,106600,93600,89400,77800,74600,64100,63900,63700,67900,64200,65600,67700,71300,73900,76500,72700,73900,72700,78500,75700,75300,73700,74500,71800,69900,73500,71700,70900,63600,63e3,69200,64200,64800,55700,57700,56800,56700,57500,57400,59900,62400,63800,70300,73500,73200,75e3,73400,78600,77100,86100,88100,94500,93200,93800,92600,95500,100900,1e5,97700,99900,104200,105500,112600,115500,116800,109400,107300,117300,117800,125500,123400,124500,119900,117800,127300,125700,123900,120200,126600,128600,123200,126500,13e4,137900,136e3,132400,125400,128700,138100,144300,143500,138400,144e3,135e3,138e3,131300,145200,153600,159400,157100,157600,164300,173900,17e4,176400,170800,179200,177400,184700,185800,191800,200600,214600,213900,226300,218700,
61627,10013,New York,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3298300,3480700,2923300,3147300,3240200,3368800,3476e3,3598300,3696800,3643800,3513700,3560200,3695900,3829800,4011700,3906600,3869900,4111900,4464200,4495300,4035700,3708100,3830400,3877800,4347800,3880700,3862700,3002100,2940600,2794300,2896400,3045200,3306500,3603100,3501800,3938200,3767100,4045400,3566600
67819,23831,Virginia,1202,237700,219200,209900,208100,215900,215300,213e3,204600,204600,213300,217500,219600,218900,218800,212900,199500,198700,199200,202300,194800,193900,205100,213700,211900,193700,187300,179900,181400,174200,187300,185800,187500,181300,185800,190100,183200,180400,174800,168400,164600,169800,174200,172e3,170600,184300,190800,190800,181600,172900,175e3,170600,161300,151600,158900,169500,174600,176700,189100,191500,182400,175200,171100,175300,175700,176600,176900,176700,188900,185900,182200,169400,178400,182100,191300,190400,192200,183500,176400,177400,183100,189e3,178400,176e3,174800,186800,184600,181400,178500,182800,191400,189800,188200,180100,184500,176200,181100,181300,188300,189200,194800,200700,202200,204300,201600,209400,212400,217400,211700,208700,215400,208800,208400,204300,210700,204200,206300,212100,232e3,222600,219100,208300,225300,233600,234300,232e3,
