"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","95148","San Jose","CA","San Jose-Sunnyvale-Santa Clara, CA","San Jose-Sunnyvale-Santa Clara, CA",,9.63609998618975,96.3,3.0756,1.1208,1029000,0.224018700691536,15.0491949910555,0.157402332361516,,0.0185873605947955,0.0315789473684211,41.5
"Zip","95203","Stockton","CA","Stockton-Lodi, CA","Stockton-Lodi, CA",,8.15771302306311,100,13.4091,1.7393,230800,0.0433463372345037,7.85046728971963,0.073184575389948,,0.0972461273666093,0.0176991150442478,60
"Zip","95204","Stockton","CA","Stockton-Lodi, CA","Stockton-Lodi, CA",,3.93592045297611,88.24,5.5646,2.6497,246800,-0.121408336705787,6.33347694959069,0.0675891410048621,,0.0881084411583487,0.0384615384615385,54.5
"Zip","95205","Stockton","CA","Stockton-Lodi, CA","Stockton-Lodi, CA",,3.39524927496202,77.78,5.601,2.2848,,,,,,0.112026359143328,0.0294117647058824,63
"Zip","95206","Stockton","CA","Stockton-Lodi, CA","Stockton-Lodi, CA",,8.19776273995305,100,6.3216,1.429,269700,-0.0370644922164566,8.44390832328106,0.0589358546533185,,0.0942734088371351,0.0372250423011844,62
"Zip","95207","Stockton","CA","Stockton-Lodi, CA","Stockton-Lodi, CA",,8.09694793536804,87.18,6.3297,1.1877,272200,0,9.36118923262354,0.0689235855988244,,0.0808219178082192,0.0203389830508475,59.5
"Zip","95209","Stockton","CA","Stockton-Lodi, CA","Stockton-Lodi, CA",,6.76840215439856,88,5.7831,1.4817,337300,-0.02963841138115,4.75155279503106,0.0499495997628223,,0.0591159240191727,0.027027027027027,61.5
"Zip","95210","Stockton","CA","Stockton-Lodi, CA","Stockton-Lodi, CA",,6.10136721447314,83.33,5.5751,1.6824,249900,-0.239520958083832,9.36542669584245,0.0505602240896359,,0.0777070063694267,0.00819672131147541,57
"Zip","95212","Stockton","CA","Stockton-Lodi, CA","Stockton-Lodi, CA",,2.29181052340837,81.82,11.8996,1.1733,374600,-0.133297787256732,6.96744717304398,0.0365750133475709,,0.0811899597149055,0.0419847328244275,57.5
"Zip","95215","Garden Acres","CA","Stockton-Lodi, CA","Stockton-Lodi, CA",,9.48625880403259,100,,,238000,0.0841042893187553,13.658070678128,0.0512731092436975,,0.0960144927536232,0.0188679245283019,67
"Zip","95219","Stockton","CA","Stockton-Lodi, CA","Stockton-Lodi, CA",,5.40947382958155,89.47,4.3636,1.8313,381100,0.131371518654756,3.67247007616975,0.0470086591445815,,0.070487106017192,0.0284552845528455,54.5
"Zip","95220","Acampo","CA","Stockton-Lodi, CA","Stockton-Lodi, CA",,8.55682916724209,,,,543400,0.221320545924013,7.64659270998415,0.0423960250276039,,0.0337620578778135,0.0476190476190476,54
"Zip","95222","Murphys","CA",,,,5.17677116420384,80,,,297600,-0.368262470706394,7.98258345428157,0.0676713709677419,,,,81
